x,y,t
0.082560,0.376700,0.067601
0.081535,0.376695,0.067701
0.080510,0.376687,0.067801
0.079485,0.376676,0.067901
0.078459,0.376662,0.068001
0.077433,0.376646,0.068101
0.076405,0.376628,0.068201
0.075378,0.376606,0.068301
0.074350,0.376582,0.068401
0.073321,0.376555,0.068501
0.072292,0.376526,0.068601
0.071262,0.376493,0.068701
0.070232,0.376458,0.068801
0.069201,0.376421,0.068901
0.068170,0.376380,0.069001
0.067138,0.376337,0.069101
0.066106,0.376291,0.069201
0.065073,0.376243,0.069301
0.064040,0.376192,0.069401
0.063006,0.376138,0.069501
0.061972,0.376081,0.069601
0.060937,0.376021,0.069701
0.059902,0.375959,0.069801
0.058867,0.375894,0.069901
0.057831,0.375826,0.070001
0.056794,0.375755,0.070101
0.055758,0.375682,0.070201
0.054720,0.375606,0.070301
0.053683,0.375527,0.070401
0.052645,0.375445,0.070501
0.051607,0.375361,0.070601
0.050568,0.375273,0.070701
0.049529,0.375183,0.070801
0.048489,0.375090,0.070901
0.047449,0.374995,0.071001
0.046409,0.374896,0.071101
0.045368,0.374795,0.071201
0.044328,0.374690,0.071301
0.043286,0.374583,0.071401
0.042245,0.374474,0.071501
0.041203,0.374361,0.071601
0.040161,0.374245,0.071701
0.039118,0.374127,0.071801
0.038075,0.374006,0.071901
0.037032,0.373882,0.072001
0.035989,0.373755,0.072101
0.034945,0.373625,0.072201
0.033901,0.373492,0.072301
0.032857,0.373357,0.072401
0.031813,0.373218,0.072501
0.030768,0.373077,0.072601
0.029723,0.372933,0.072701
0.028678,0.372786,0.072801
0.027633,0.372636,0.072901
0.026587,0.372483,0.073001
0.025541,0.372328,0.073101
0.024495,0.372169,0.073201
0.023449,0.372007,0.073301
0.022403,0.371843,0.073401
0.021356,0.371676,0.073501
0.020309,0.371505,0.073601
0.019262,0.371332,0.073701
0.018215,0.371156,0.073801
0.017168,0.370977,0.073901
0.016121,0.370795,0.074001
0.015074,0.370610,0.074101
0.014026,0.370422,0.074201
0.012978,0.370231,0.074301
0.011931,0.370037,0.074401
0.010883,0.369841,0.074501
0.009835,0.369641,0.074601
0.008787,0.369438,0.074701
0.007739,0.369233,0.074801
0.006690,0.369024,0.074901
0.005642,0.368812,0.075001
0.004594,0.368598,0.075101
0.003546,0.368380,0.075201
0.002497,0.368160,0.075301
0.001449,0.367936,0.075401
0.000401,0.367710,0.075501
-0.000648,0.367480,0.075601
-0.001696,0.367247,0.075701
-0.002744,0.367012,0.075801
-0.003793,0.366773,0.075901
-0.004841,0.366532,0.076001
-0.005889,0.366287,0.076101
-0.006937,0.366040,0.076201
