x,y,t
0.253054,0.539472,7.550078
0.253055,0.540787,7.560078
0.253055,0.542102,7.570078
0.253055,0.543418,7.580079
0.253055,0.544733,7.590079
0.253055,0.546048,7.600079
0.253055,0.547364,7.610079
0.253055,0.548679,7.620080
0.253055,0.549994,7.630080
0.253055,0.551310,7.640080
0.253055,0.552625,7.650080
0.253055,0.553940,7.660080
0.253056,0.555256,7.670081
0.253056,0.556571,7.680081
0.253056,0.557886,7.690081
0.253056,0.559202,7.700081
0.253056,0.560517,7.710082
0.253056,0.561833,7.720082
0.253056,0.563148,7.730082
0.253056,0.564463,7.740082
0.253056,0.565779,7.750082
0.253056,0.567094,7.760083
0.253056,0.568409,7.770083
0.253057,0.569725,7.780083
0.253057,0.571040,7.790083
0.253057,0.572355,7.800084
0.253057,0.573671,7.810084
0.253057,0.574986,7.820084
0.253057,0.576301,7.830084
0.253057,0.577617,7.840085
0.253057,0.578932,7.850085
0.253057,0.580248,7.860085
0.253057,0.581563,7.870085
0.253057,0.582878,7.880085
0.253058,0.584194,7.890086
0.253058,0.585509,7.900086
0.253058,0.586824,7.910086
0.253058,0.588140,7.920086
0.253058,0.589455,7.930087
0.253058,0.590770,7.940087
0.253058,0.592086,7.950087
0.253058,0.593401,7.960087
0.253058,0.594716,7.970088
0.253058,0.596032,7.980088
0.253058,0.597347,7.990088
0.253059,0.598662,8.000088
0.253059,0.599978,8.010088
0.253059,0.601293,8.020088
0.253059,0.602609,8.030088
0.253059,0.603924,8.040089
0.253059,0.605239,8.050089
0.253059,0.606555,8.060089
0.253059,0.607870,8.070089
0.253059,0.609185,8.080090
0.253059,0.610501,8.090090
0.253059,0.611816,8.100090
0.253060,0.613131,8.110090
0.253060,0.614447,8.120090
0.253060,0.615762,8.130091
0.253060,0.617077,8.140091
0.253060,0.618393,8.150091
0.253060,0.619708,8.160091
0.253060,0.621024,8.170092
0.253060,0.622339,8.180092
0.253060,0.623654,8.190092
0.253060,0.624970,8.200092
0.253060,0.626285,8.210093
0.253060,0.627600,8.220093
0.253061,0.628916,8.230093
0.253061,0.630231,8.240093
0.253061,0.631546,8.250093
0.253061,0.632862,8.260094
0.253061,0.634177,8.270094
0.253061,0.635492,8.280094
0.253061,0.636808,8.290094
0.253061,0.638123,8.300095
0.253061,0.639439,8.310095
0.253061,0.640754,8.320095
0.253061,0.642069,8.330095
0.253062,0.643385,8.340096
0.253062,0.644700,8.350096
0.253062,0.646015,8.360096
0.253062,0.647331,8.370096
0.253062,0.648646,8.380096
0.253062,0.649961,8.390097
0.253062,0.651277,8.400097
0.253062,0.652592,8.410097
0.253062,0.653907,8.420097
0.253062,0.655223,8.430098
0.253062,0.656538,8.440098
0.253063,0.657853,8.450098
0.253063,0.659169,8.460098
0.253063,0.660484,8.470098
0.253063,0.661800,8.480099
0.253063,0.663115,8.490099
0.253063,0.664430,8.500099
0.253063,0.665746,8.510099
0.253063,0.667061,8.520100
0.253063,0.668376,8.530100
0.253063,0.669692,8.540100
0.253063,0.671007,8.550100
0.253064,0.672322,8.560101
0.253064,0.673638,8.570101
0.253064,0.674953,8.580101
0.253064,0.676268,8.590101
0.253064,0.677584,8.600101
0.253064,0.678899,8.610102
0.253064,0.680215,8.620102
0.253064,0.681530,8.630102
0.253064,0.682845,8.640102
0.253064,0.684161,8.650103
0.253064,0.685476,8.660103
0.253065,0.686791,8.670103
0.253065,0.688107,8.680103
0.253065,0.689422,8.690104
0.253065,0.690737,8.700104
0.253065,0.692053,8.710104
0.253065,0.693368,8.720104
0.253065,0.694683,8.730104
0.253065,0.695999,8.740105
0.253065,0.697314,8.750105
0.253065,0.698629,8.760105
0.253065,0.699945,8.770105
0.253065,0.701260,8.780106
0.253066,0.702576,8.790106
0.253066,0.703891,8.800106
0.253066,0.705206,8.810106
0.253066,0.706522,8.820107
0.253066,0.707837,8.830107
0.253066,0.709152,8.840107
0.253066,0.710468,8.850107
0.253066,0.711783,8.860107
0.253066,0.713098,8.870108
0.253066,0.714414,8.880108
0.253066,0.715729,8.890108
0.253067,0.717044,8.900108
0.253067,0.718360,8.910109
0.253067,0.719675,8.920109
0.253067,0.720991,8.930109
0.253067,0.722306,8.940109
0.253067,0.723621,8.950109
0.253067,0.724937,8.960110
0.253067,0.726252,8.970110
0.253067,0.727567,8.980110
0.253067,0.728883,8.990110
0.253067,0.730198,9.000111
0.253068,0.731513,9.010111
0.253068,0.732829,9.020111
0.253068,0.734144,9.030111
0.253068,0.735459,9.040112
0.253068,0.736775,9.050112
0.253068,0.738090,9.060112
