x,y,t
-0.136403,-0.042207,8.510099
-0.142809,-0.046162,8.520100
-0.149215,-0.050117,8.530100
-0.155621,-0.054072,8.540100
-0.162027,-0.058027,8.550100
-0.168432,-0.061983,8.560101
-0.174838,-0.065938,8.570101
-0.181244,-0.069893,8.580101
-0.187650,-0.073848,8.590101
-0.194056,-0.077803,8.600101
-0.200462,-0.081758,8.610102
-0.206867,-0.085714,8.620102
-0.213273,-0.089669,8.630102
-0.219679,-0.093624,8.640102
-0.226085,-0.097579,8.650103
-0.232491,-0.101534,8.660103
-0.238896,-0.105489,8.670103
-0.245302,-0.109445,8.680103
-0.251708,-0.113400,8.690104
-0.258114,-0.117355,8.700104
-0.264520,-0.121310,8.710104
-0.270925,-0.125265,8.720104
-0.277331,-0.129220,8.730104
-0.283737,-0.133176,8.740105
-0.290143,-0.137131,8.750105
-0.296549,-0.141086,8.760105
-0.302954,-0.145041,8.770105
-0.309360,-0.148996,8.780106
-0.315766,-0.152951,8.790106
-0.322172,-0.156907,8.800106
-0.328578,-0.160862,8.810106
-0.334983,-0.164817,8.820107
