r,x,y,z,t
142.899994, 26.242924,17.044558,168.024933,49.533218
169.699997, -40.713993,-15.303770,233.282227,48.090118
169.699997, 29.438902,18.177305,200.944489,48.290169
169.699997, 41.454571,15.213979,235.778671,48.654564
169.699997, -29.419420,-18.320610,201.684265,48.847275
169.699997, -43.143456,-14.945236,241.554825,49.233093
169.699997, 29.654827,18.426329,204.564804,49.410927
89.599998, 28.040016,11.831227,124.370674,48.439041
89.599998, -20.539507,-13.547173,104.441849,48.757515
89.599998, -24.243971,-12.524796,113.967934,49.157219
89.599998, 26.554007,12.044071,120.336906,49.573586
196.300003, 37.054955,17.638561,245.039886,48.113129
196.300003, 37.072266,17.637287,245.234711,48.630760
196.300003, -36.745480,-17.760099,244.187531,48.887543
196.300003, 37.235088,17.624825,245.744034,49.149086
196.300003, -36.519505,-17.810619,243.480377,49.403687
196.300003, 37.589703,17.539019,246.879761,49.668602
116.300003, -26.195587,-14.497564,142.139099,48.136932
116.300003, 35.373768,12.637199,168.833298,48.585533
116.300003, -22.834867,-15.866288,135.832947,48.804031
116.300003, -28.941101,-13.800876,149.665039,49.171600
116.300003, 27.583252,14.150727,145.989624,49.499992
63.400002, -15.316270,-12.188357,69.992401,48.188309
63.400002, -16.672100,-11.661367,72.931412,48.621834
63.400002, -18.507816,-11.180508,77.681328,49.069641
63.400002, -22.372396,-10.443229,87.407288,49.579933
143.000000, 38.597210,14.090024,202.503555,48.382111
143.000000, -26.260448,-17.159088,168.761703,48.586128
143.000000, -35.231125,-14.444883,191.848587,48.947845
143.000000, 27.232777,16.513117,168.822876,49.194908
143.000000, 35.513523,14.520708,192.689697,49.556526
169.800003, -41.269707,-15.155629,235.318649,48.099045
169.800003, 29.421854,18.313690,201.580704,48.293343
169.800003, 42.571144,14.905186,239.719574,48.671623
169.800003, -29.545879,-18.406628,203.553284,48.854118
169.800003, 44.140400,14.932863,245.066864,49.252632
169.800003, -29.947994,-18.420372,206.943558,49.423027
89.699997, 23.909225,12.645023,113.117882,48.271622
89.699997, -27.601952,-11.904595,123.259468,48.706535
89.699997, 21.018696,13.429108,105.712166,49.034035
89.699997, 25.209082,12.351124,116.674423,49.443756
63.500000, 22.798004,10.332665,88.586906,48.211021
63.500000, -18.001730,-11.357395,76.591789,48.622925
63.500000, -21.169754,-10.657627,84.471275,49.108223
63.500000, 20.655722,10.762824,83.216629,49.570610
116.400002, -29.873518,-13.651577,152.468750,48.126221
116.400002, 26.192385,14.473776,142.231537,48.436363
116.400002, -35.476730,-12.807755,169.170624,48.885956
116.400002, 22.850327,15.855510,136.052124,49.103561
116.400002, 29.031584,13.746621,150.033920,49.471825
196.399994, -33.117050,-18.756565,232.808472,48.191582
196.399994, -48.660992,-15.833320,285.303741,48.576805
196.399994, 33.540279,19.401808,244.796173,48.729546
196.399994, -36.055717,-17.946571,241.896698,48.993866
196.399994, 38.558430,17.241594,250.142746,49.267609
196.399994, -34.926258,-18.188751,238.763000,49.505547
143.100006, 28.121567,16.204651,171.084610,48.222427
143.100006, 39.179012,13.892450,204.516586,48.629669
143.100006, -26.321367,-17.177126,169.744644,48.827240
143.100006, -36.328178,-14.310626,195.383865,49.201157
143.100006, 26.659237,16.806026,167.872086,49.433342
169.899994, -43.692139,-14.829958,243.643387,48.301971
169.899994, 29.813652,18.372751,205.994843,48.475639
169.899994, -39.509754,-15.597398,229.482025,48.815933
169.899994, 29.699059,17.997038,200.776337,49.028778
169.899994, 40.787571,15.166342,233.753159,49.384544
169.899994, -29.454044,-18.180107,201.242905,49.583801
196.500000, -32.504604,-19.219315,233.606125,48.142784
196.500000, 50.613628,15.526739,292.688293,48.557266
196.500000, -34.533508,-19.416084,251.113800,48.700386
196.500000, 33.109921,18.715157,232.895645,48.942589
196.500000, 48.531311,15.685995,284.963623,49.326027
196.500000, -33.498505,-19.458086,244.543900,49.479362
89.800003, 22.648026,12.909894,109.772682,48.167778
89.800003, 30.329872,11.465628,130.903152,48.664185
89.800003, -19.193104,-14.167402,102.021355,48.932076
89.800003, -22.310184,-12.992036,108.848259,49.316109
63.599998, -21.870182,-10.522597,86.323204,48.042809
63.599998, 19.436785,11.019402,80.262642,48.480499
63.599998, -15.377145,-12.829258,73.957146,49.487892
116.500000, 23.883097,16.009172,143.540955,48.137329
116.500000, -33.924999,-12.917602,164.610260,48.567482
116.500000, 22.978518,15.667192,134.921951,48.808495
116.500000, 28.169785,13.937374,147.598190,49.167534
116.500000, -29.085455,-13.770147,150.445618,49.514771
143.199997, 39.370464,13.940692,205.204727,48.018112
143.199997, -26.363670,-17.229094,170.161133,48.213799
143.199997, -36.788761,-14.364020,196.891235,48.592873
143.199997, 26.510031,16.877573,167.863113,48.819305
143.199997, -28.170616,-16.229109,171.292023,49.430862
170.000000, -43.686417,-14.949639,243.692612,48.013153
170.000000, 29.824455,18.458214,206.060486,48.186920
170.000000, -39.582291,-15.554018,229.823868,48.527908
170.000000, 29.690371,18.017635,200.891602,48.739960
170.000000, 40.819317,15.360857,233.886749,49.095627
170.000000, -29.465281,-18.185610,201.368530,49.294884
170.000000, -41.656261,-15.245403,236.717270,49.660866
89.900002, -29.568117,-11.572836,128.871109,48.067009
89.900002, 19.497532,14.007854,102.412460,48.352356
89.900002, 22.558733,12.954216,109.602570,48.737183
89.900002, 29.716789,11.603250,129.255051,49.218910
89.900002, -19.431574,-14.032844,102.316750,49.501183
196.600006, -36.750591,-17.699320,244.501007,48.001747
196.600006, 37.280197,17.574013,246.178009,48.263290
196.600006, -36.509216,-17.760918,243.743942,48.517395
196.600006, 37.672581,17.588087,247.400482,48.782509
196.600006, -36.002556,-17.873621,242.180099,49.031654
196.600006, 38.523281,17.235249,250.213928,49.305000
196.600006, -34.998863,-18.161367,239.165726,49.543434
63.700001, 20.282595,10.819832,82.418205,48.136040
63.700001, -22.875706,-10.378771,88.938293,48.649406
63.700001, 17.978199,11.381732,76.695107,49.059723
63.700001, 21.096329,10.686067,84.452347,49.542343
116.599998, -29.925154,-13.659035,152.920120,48.322998
116.599998, 26.110825,14.491799,142.189362,48.631752
116.599998, -36.390381,-12.557720,172.195480,49.099594
116.599998, 23.028419,15.984826,137.832565,49.305000
116.599998, 30.397604,13.537711,154.192123,49.687447
170.100006, 52.565300,13.876314,275.950378,48.219749
170.100006, -34.706169,-18.048357,235.053497,48.349380
170.100006, 26.079294,19.562254,191.294815,48.552902
170.100006, 32.032032,17.027954,205.092896,48.846382
170.100006, -41.474590,-15.150303,236.274933,49.201752
170.100006, 29.449057,18.263668,202.156769,49.394363
143.300003, -39.506821,-13.917675,205.740982,48.069786
143.300003, 26.391712,17.198198,170.507996,48.264183
143.300003, 37.142567,14.124349,198.173355,48.647720
143.300003, -26.422352,-16.943745,168.003204,48.869293
143.300003, -34.180592,-14.737098,188.783524,49.218513
90.000000, -31.679514,-11.359955,134.866776,48.472862
90.000000, 32.966381,11.175889,138.563187,49.670189
196.699997, 47.119572,15.806094,280.022064,48.351860
196.699997, -32.953651,-19.431854,240.859879,48.513428
196.699997, 38.825134,17.344296,251.177689,48.798477
196.699997, 41.237415,16.698969,259.364380,49.333069
196.699997, -32.991882,-18.965172,234.175735,49.542343
116.699997, 28.214931,13.945891,147.898026,48.345413
116.699997, -29.072578,-13.819493,150.568771,48.691757
116.699997, 27.384783,14.208848,145.786697,49.016777
116.699997, -30.779140,-13.413643,155.516098,49.386925
116.699997, 25.103777,14.851852,139.545425,49.680504
63.799999, -18.851339,-11.161071,78.969856,48.061653
63.799999, -23.485033,-10.272007,90.558792,48.596443
170.199997, -41.262115,-15.152905,235.659363,48.311691
170.199997, 29.465816,18.307985,202.022949,48.506287
170.199997, 42.605480,15.080844,240.146698,48.883675
170.199997, -29.587687,-18.424877,204.007019,49.066269
170.199997, 44.199059,14.849304,245.660736,49.464584
170.199997, -29.998398,-18.408154,207.499710,49.634682
143.399994, 28.183805,16.223747,171.515152,48.183746
143.399994, 39.447132,13.790277,205.682877,48.594162
143.399994, -37.012505,-14.164128,197.842575,49.170609
143.399994, 26.469822,16.920403,168.106659,49.393967
90.099998, -19.151232,-14.415138,103.576080,48.216774
90.099998, -23.038874,-12.855735,111.084816,48.607254
90.099998, 34.297249,10.994840,142.532364,49.221489
90.099998, -19.922453,-14.605647,109.036064,49.421043
116.800003, 22.888529,15.853516,136.185211,48.064331
116.800003, -27.893208,-14.053244,147.321854,48.760590
116.800003, 29.592913,13.683785,152.160736,49.113976
116.800003, -26.620775,-14.403338,143.750092,49.428780
196.800003, -37.965858,-17.376028,248.578842,48.234230
196.800003, 35.664661,17.979401,241.331970,48.479507
196.800003, -39.233665,-17.252296,252.680420,48.759003
196.800003, 34.372463,18.462027,237.542511,48.989601
196.800003, -42.357307,-16.443773,263.305939,49.299942
196.800003, 32.598816,19.181852,233.923187,49.498405
63.900002, -22.197357,-10.494854,87.392731,48.126320
63.900002, 19.037907,11.124125,79.518890,48.554787
63.900002, 24.207558,10.180103,92.468788,49.109215
63.900002, -16.459217,-11.832558,73.063065,49.486305
90.199997, -28.853542,-11.716187,127.126518,48.233139
90.199997, 20.012703,13.810131,103.719780,48.535049
90.199997, -30.789112,-11.449875,132.538879,49.426598
90.199997, 19.175419,14.275389,102.639397,49.685066
170.300003, -40.029930,-15.473905,231.591568,48.272018
170.300003, 29.620306,18.168447,201.288910,48.479309
170.300003, 40.927155,15.224197,234.563309,48.836067
170.300003, -29.493294,-18.215528,201.814026,49.034233
170.300003, -41.892521,-15.110242,237.826614,49.402496
170.300003, 29.500097,18.314604,202.942902,49.591438
143.500000, -35.915131,-14.459341,194.406433,48.287888
143.500000, 26.924978,16.704472,168.695206,48.526123
143.500000, 34.760170,14.700809,190.752457,48.879311
143.500000, -27.699993,-16.370810,170.389648,49.133713
143.500000, -36.952576,-14.224195,197.722672,49.510109
143.500000, 26.509035,16.950256,168.227325,49.734360
116.900002, -27.482918,-14.173238,146.246872,48.293739
116.900002, 30.603119,13.486859,155.168320,48.660614
116.900002, -25.354942,-14.780605,140.390259,48.957466
116.900002, -33.812141,-12.947619,164.608902,49.378990
116.900002, 23.078741,15.649087,135.413132,49.622383
196.899994, 38.897392,17.261456,251.684784,48.117294
196.899994, -34.692219,-18.316870,238.546997,48.351662
196.899994, 41.480484,16.669926,260.370697,48.652878
196.899994, -32.910980,-19.000393,234.269470,48.859871
196.899994, 49.383583,15.459385,288.523773,49.254517
196.899994, -33.930431,-19.541962,247.546432,49.403389
196.899994, 34.960880,18.151007,238.926834,49.659180
64.000000, -18.078825,-11.382139,77.191422,48.173134
64.000000, -21.288157,-10.659607,85.190727,48.657242
64.000000, 20.651573,10.794993,83.625023,49.115959
90.300003, -34.124893,-11.026769,142.204285,48.281044
90.300003, 19.862164,14.618157,108.747353,48.482880
90.300003, 26.850218,12.062809,121.685257,48.919380
90.300003, -22.118034,-13.156373,109.060394,49.263046
90.300003, -28.111631,-11.920519,125.123260,49.711548
170.399994, 42.579044,14.905231,240.294281,48.223122
170.399994, -29.597145,-18.358183,204.198715,48.405914
170.399994, 44.353035,14.693110,246.419998,48.806015
170.399994, -30.077785,-18.480274,208.113129,48.974922
170.399994, 37.838268,15.819581,224.482803,49.297264
170.399994, -30.610710,-17.651550,202.851379,49.529350
117.000000, -31.163536,-13.456875,156.860031,48.262001
117.000000, 31.651278,13.330677,158.238098,48.940704
117.000000, -24.355814,-15.100659,137.917038,49.220398
117.000000, -30.461254,-13.517160,154.735687,49.597984
143.600006, 26.823036,16.774090,168.628342,48.139015
143.600006, 34.555470,14.613262,190.246613,48.490417
143.600006, -27.882303,-16.321375,170.932281,48.747498
143.600006, -37.698090,-14.214010,200.158890,49.132622
143.600006, 26.368847,17.041321,168.578522,49.347748
143.600006, 34.432274,14.727036,189.827789,49.699051
197.000000, 33.018303,18.832470,233.061829,48.011368
197.000000, 47.066559,15.887753,280.064514,48.375565
197.000000, -32.961346,-19.483210,241.005234,48.537628
197.000000, 38.999596,17.221062,252.060089,48.823769
197.000000, -34.640835,-18.385956,238.484039,49.057144
197.000000, 41.675388,16.806528,261.074158,49.359947
197.000000, -32.844311,-18.966652,234.303635,49.565353
64.099998, -19.349485,-11.065784,80.374901,48.508965
64.099998, -25.742460,-10.034048,96.534546,49.113281
64.099998, 15.327967,12.295543,70.655228,49.442467
90.400002, 24.335016,12.611503,114.865997,48.167580
90.400002, -26.730751,-12.085489,121.494598,48.583054
90.400002, 22.284529,13.124166,109.577644,48.929001
90.400002, -20.188707,-13.788921,104.285393,49.693298
170.500000, -43.956062,-14.969779,245.054276,48.197235
170.500000, 29.943529,18.445221,207.180542,48.369316
170.500000, -38.961929,-15.579823,228.260239,48.702766
170.500000, 29.990673,17.892256,201.743576,48.921860
170.500000, 41.376301,15.158573,236.263931,49.282188
170.500000, -29.508688,-18.336262,202.492676,49.475990
143.699997, -26.342894,-17.144674,169.133591,48.077522
143.699997, -34.878525,-14.613712,191.330444,48.433487
143.699997, 27.647387,16.471548,170.426651,48.686104
143.699997, 36.690220,14.304466,197.054977,49.058929
143.699997, -26.621180,-16.885960,168.505585,49.286850
143.699997, -34.310513,-14.753403,189.533264,49.635971
117.099998, 28.692722,13.944913,149.825714,48.329842
117.099998, -28.150936,-14.018637,148.307144,48.663589
117.099998, 29.168488,13.823186,151.191132,49.010330
117.099998, 31.036787,13.479626,156.580276,49.705994
197.100006, -43.482761,-16.507874,267.400543,48.210526
197.100006, 32.440731,19.264883,234.785431,48.399368
197.100006, -47.759708,-15.653781,282.737518,48.773186
197.100006, 33.215530,19.427435,242.962814,48.930984
197.100006, -37.708828,-17.458361,247.910919,49.206909
197.100006, 36.109486,17.965660,242.938889,49.455956
197.100006, -38.492817,-17.456829,250.504303,49.728012
64.199997, 22.926893,10.424116,89.467735,48.423668
64.199997, -18.109879,-11.407083,77.422424,48.833191
64.199997, -21.330921,-10.677027,85.458389,49.316704
90.500000, 26.249636,12.188611,120.205124,48.044991
90.500000, -23.038559,-12.947180,111.642220,48.401848
90.500000, 33.546215,11.261842,140.635483,48.983650
90.500000, -19.633659,-14.582074,107.411652,49.193619
90.500000, -25.472424,-12.328609,118.086060,49.609787
170.600006, 29.534695,18.244535,202.027451,48.157066
170.600006, 41.679932,15.221174,237.352112,48.521957
170.600006, -29.523581,-18.346092,202.966202,48.713081
170.600006, -44.056320,-14.711246,245.568512,49.109016
170.600006, 29.986521,18.413050,207.573669,49.280205
170.600006, -38.661007,-15.663535,227.353088,49.610283
143.800003, -28.173700,-16.267336,171.851334,48.053520
143.800003, -39.190140,-13.954269,205.169083,48.458580
143.800003, 26.402615,17.241882,170.493256,48.656548
143.800003, 36.362541,14.348313,196.109924,49.028976
143.800003, -26.765091,-16.837738,168.757431,49.261261
143.800003, -34.470470,-14.638828,190.155975,49.611572
197.199997, 43.076389,16.483591,266.103821,48.206459
197.199997, -32.503632,-19.265223,234.631241,48.398773
197.199997, 49.053165,15.744072,287.510284,48.788956
197.199997, -33.770348,-19.432047,246.753677,48.939812
197.199997, 35.588120,18.126408,241.126724,49.199570
197.199997, 33.990196,18.536032,236.921799,49.708176
117.199997, 23.401798,15.490633,136.066513,48.153099
117.199997, 28.609571,13.970584,149.443863,48.513130
117.199997, -28.488550,-13.951928,149.351212,48.850548
117.199997, 28.543360,13.941509,149.504913,49.188957
117.199997, -28.444586,-13.970561,149.221222,49.526077
64.300003, -21.066719,-10.759986,84.861099,48.060661
64.300003, 21.269392,10.727583,85.402260,48.530090
64.300003, -20.830221,-10.810784,84.304657,48.990295
64.300003, 21.761530,10.616261,86.645386,49.470932
90.599998, 23.452911,12.811566,112.845390,48.108963
90.599998, -29.732361,-11.666849,129.906418,48.583054
90.599998, 19.574789,14.061948,103.230583,48.866219
90.599998, 22.683294,12.994519,110.512184,49.249954
90.599998, 30.060287,11.573091,130.834930,49.734856
170.699997, 29.567440,18.396900,203.701065,48.077820
170.699997, 47.818634,14.270751,258.966370,48.533859
170.699997, -31.723587,-18.427980,218.683472,48.682434
170.699997, 31.254122,17.459173,204.132812,48.948242
170.699997, -46.758991,-14.474134,255.144394,49.380379
170.699997, 31.149620,18.443983,215.256714,49.534508
197.300003, -36.437107,-17.950006,244.113327,48.212608
197.300003, 37.972931,17.432764,249.043228,48.479706
197.300003, -35.772709,-18.055971,242.093170,48.725182
197.300003, 39.160519,17.175573,252.927704,49.003387
197.300003, -34.520405,-18.440832,238.424286,49.234879
197.300003, 42.110668,16.719500,262.844391,49.541550
143.899994, -35.645241,-14.535888,193.903214,48.383598
143.899994, 35.237659,14.618402,192.613159,48.982658
143.899994, -27.415451,-16.510038,170.096344,49.230614
143.899994, -35.933998,-14.382468,194.853653,49.594612
117.300003, -29.003016,-13.873641,150.892075,48.279755
117.300003, 27.688843,14.183139,147.158966,48.606857
117.300003, -30.279720,-13.635414,154.554672,48.967781
117.300003, 25.857594,14.652924,142.095383,49.270782
64.400002, -19.206543,-11.134910,80.246735,48.413551
64.400002, -24.626560,-10.164412,93.954399,48.975418
64.400002, 16.213554,11.979877,72.861427,49.341698
90.699997, -23.892384,-12.695247,113.924400,48.053719
90.699997, 28.224863,11.884527,125.823944,48.495079
90.699997, -20.669802,-13.621462,105.707962,48.810974
90.699997, -24.431936,-12.575027,115.397217,49.208794
90.699997, 26.614803,12.157701,121.422874,49.620598
197.399994, -36.533703,-17.909069,244.512573,48.086250
197.399994, 37.835285,17.484938,248.683945,48.351860
197.399994, -35.968342,-18.050791,242.767120,48.599121
197.399994, 38.834427,17.375496,251.902359,48.873955
197.399994, -34.860344,-18.314949,239.487854,49.109413
197.399994, 41.213928,16.813932,259.892059,49.407059
197.399994, -33.107819,-18.940422,235.113449,49.617027
170.800003, 30.908201,17.634972,203.925842,48.138916
170.800003, 50.180412,14.378572,267.588501,48.637505
170.800003, -33.123798,-18.189573,226.820053,48.775963
170.800003, 28.143478,18.500488,195.530136,49.012909
170.800003, 34.577732,16.539831,213.935974,49.315811
170.800003, -34.575825,-16.476187,214.546402,49.594414
117.400002, -27.485647,-14.196362,146.695679,48.250298
117.400002, 30.811432,13.557808,156.178574,48.618164
117.400002, -25.263985,-14.843993,140.591232,48.912140
117.400002, -33.262566,-13.126852,163.373093,49.323250
117.400002, 23.373814,15.539294,136.229340,49.576462
144.000000, -26.407021,-17.116966,169.165985,48.009880
144.000000, -34.619202,-14.748460,190.752502,48.362175
144.000000, 27.932838,16.390087,171.410217,48.618858
144.000000, 37.786430,14.186563,200.810104,49.004082
144.000000, -26.409393,-17.046003,169.102066,49.218414
144.000000, -34.546398,-14.667487,190.559326,49.570015
197.500000, 34.654308,18.431278,238.980865,48.134453
197.500000, -41.805725,-16.758278,261.986664,48.437752
197.500000, 32.864708,19.013168,234.882095,48.642067
197.500000, -49.913284,-15.708630,290.964325,49.042465
197.500000, 34.206718,19.421181,249.717484,49.189156
197.500000, -34.327576,-18.411137,237.488800,49.439293
64.500000, -22.974737,-10.453887,89.832375,48.373680
64.500000, 18.162561,11.424946,77.795792,48.782310
64.500000, 21.418074,10.692768,85.921478,49.265327
64.500000, -20.648058,-10.863731,84.014381,49.720276
170.899994, -39.538200,-15.642276,230.472900,48.116104
170.899994, 29.835505,18.016706,202.021729,48.329247
170.899994, 41.100037,15.228474,235.684113,48.686005
170.899994, -29.558577,-18.283875,202.655563,48.882782
170.899994, -42.312168,-15.132010,239.780182,49.254616
170.899994, 29.604067,18.358971,204.234970,49.440186
90.800003, 29.629154,11.734165,129.765579,48.146553
90.800003, -19.676510,-14.042048,103.593315,48.432594
90.800003, -22.811583,-12.978179,111.029541,48.816628
90.800003, -30.799911,-11.545210,133.064774,49.317001
197.600006, -32.937698,-19.018566,235.072815,48.094284
197.600006, 49.464348,15.747624,289.389374,48.487938
197.600006, -33.993153,-19.494287,248.390503,48.636810
197.600006, 35.030331,18.257557,239.746918,48.892006
197.600006, -41.260269,-16.840017,260.223907,49.189255
197.600006, 33.110516,18.903418,235.337128,49.398926
117.500000, -36.957809,-12.607236,174.719193,48.000854
117.500000, 23.259104,16.031845,139.856003,48.200607
117.500000, 31.560776,13.405963,158.396286,48.594162
117.500000, -24.556814,-15.057531,138.872055,48.875938
117.500000, -30.932180,-13.467505,156.554306,49.257095
117.500000, 25.192335,14.893379,140.485657,49.549286
144.100006, -36.255577,-14.371840,196.039658,48.358109
144.100006, 26.859392,16.794762,169.210449,48.592079
144.100006, 34.637516,14.665140,190.928207,48.943085
144.100006, -37.736607,-14.085243,200.778595,49.583900
64.599998, -18.632822,-11.320957,79.052803,48.348587
64.599998, -22.584234,-10.477353,88.955132,48.854416
64.599998, 18.736446,11.276809,79.324043,49.272865
90.900002, 23.920607,12.711667,114.160316,48.179482
90.900002, -28.256811,-11.896341,126.083145,48.620346
90.900002, 20.700331,13.657838,105.942734,48.935745
90.900002, 24.477411,12.624529,115.666656,49.333267
171.000000, -30.528315,-18.488085,211.486267,48.106880
171.000000, 35.651779,16.270044,218.000137,48.408096
171.000000, -32.825909,-17.025974,209.404922,48.668251
171.000000, 37.692173,15.911021,224.556305,48.979286
171.000000, -30.817007,-17.613770,203.916077,49.213455
171.000000, -46.656723,-14.395918,255.079376,49.644402
197.699997, -34.357227,-18.492325,238.360184,48.125824
197.699997, 42.711376,16.505260,265.316772,48.438049
197.699997, -32.623516,-19.178675,235.078766,48.633835
197.699997, 49.952755,15.509296,291.349792,49.035225
197.699997, -34.252556,-19.520704,250.076736,49.181618
197.699997, 34.292019,18.441982,237.557846,49.431259
144.199997, -34.796455,-14.632636,191.518692,48.313080
144.199997, 27.816431,16.450581,171.305695,48.567184
144.199997, 37.240604,14.285578,199.238220,48.945068
144.199997, -26.539984,-16.999504,169.111435,49.166344
144.199997, -34.391533,-14.792639,190.216187,49.515465
117.599998, -31.701603,-13.421060,158.951599,48.089920
117.599998, 24.433510,15.117104,138.650238,48.369217
117.599998, 30.598808,13.533619,155.658005,48.746506
117.599998, -25.596743,-14.757987,141.655731,49.044548
117.599998, -34.885174,-12.927122,168.433807,49.480553
117.599998, 23.007244,15.860065,136.691284,49.708076
64.699997, 19.697515,11.071234,81.806915,48.428131
64.699997, -26.894224,-9.943543,100.022423,49.071526
64.699997, 15.133600,12.579252,71.398773,49.359947
91.000000, -22.676979,-13.041116,110.817055,48.132568
91.000000, -29.820715,-11.696186,130.484787,48.609535
91.000000, 19.624241,14.099202,103.706337,48.891510
91.000000, 22.754990,12.991547,111.047882,49.274750
171.100006, 26.893761,19.173588,193.115448,48.048065
171.100006, 32.674004,16.972790,208.010773,48.341942
171.100006, -39.215614,-15.592434,229.637115,48.668251
171.100006, 29.975023,17.956116,202.370590,48.884865
171.100006, 41.342758,15.180840,236.692032,49.243607
171.100006, -29.573895,-18.318125,203.129272,49.438103
197.800003, -38.291599,-17.422047,250.434204,48.079803
197.800003, 35.546009,18.131365,241.877686,48.322006
197.800003, -39.764099,-17.238743,255.330368,48.604874
197.800003, 34.108143,18.611910,237.781998,48.830215
197.800003, -43.579357,-16.442230,268.401855,49.151268
197.800003, 32.508923,19.277229,235.678619,49.339516
197.800003, -47.534847,-16.012173,282.470825,49.708473
144.300003, -34.889923,-14.612103,191.903687,48.309013
144.300003, 27.752096,16.422646,171.262497,48.561928
144.300003, 37.008434,14.366226,198.572006,48.936638
144.300003, -26.613811,-16.932638,169.214371,49.161087
144.300003, -34.402374,-14.757731,190.352036,49.509911
117.699997, 36.898678,12.612898,174.718201,48.202988
117.699997, -23.259542,-16.018351,139.923798,48.403633
117.699997, -31.410797,-13.399498,158.144150,48.794708
117.699997, 24.749445,15.057846,139.515854,49.078964
117.699997, 31.420486,13.415365,158.162613,49.465080
64.800003, -20.551403,-10.920311,84.013405,48.666763
64.800003, 22.762098,10.503617,89.564598,49.167336
64.800003, -18.565929,-11.357370,79.046776,49.581421
91.099998, 25.238813,12.442500,117.937683,48.352158
91.099998, -25.000309,-12.541506,117.384125,48.735893
91.099998, 25.412437,12.456207,118.493111,49.126274
91.099998, -24.616459,-12.636438,116.347420,49.504356
197.899994, -34.445156,-19.413719,251.451233,48.120071
197.899994, 33.816120,18.688871,236.254471,48.365646
197.899994, -46.657955,-15.808335,279.476776,48.720718
197.899994, 32.903423,19.511194,240.946762,48.885559
197.899994, -39.986740,-17.170162,256.136475,49.178246
197.899994, 33.966366,18.680918,237.512939,49.401306
197.899994, -44.119987,-16.271875,270.413025,49.728111
171.199997, -43.788414,-14.854935,245.171371,48.228874
171.199997, 29.953123,18.479893,207.517258,48.402344
171.199997, -39.630356,-15.628127,231.051498,48.741150
171.199997, 29.854311,18.084641,202.380203,48.953400
171.199997, 41.171978,15.307964,236.172272,49.310257
171.199997, -29.586893,-18.265285,203.058243,49.506638
144.399994, -38.834900,-14.155443,204.512451,48.322205
144.399994, 26.431664,17.195166,170.592239,48.524734
144.399994, 35.714134,14.537663,194.568771,48.887939
144.399994, -27.208158,-16.708691,170.117737,49.129547
144.399994, -35.328049,-14.594260,193.351120,49.486206
144.399994, 27.452358,16.569199,170.648712,49.733170
117.800003, 29.402168,13.812847,152.473541,48.130981
117.800003, -27.213238,-14.354200,146.252457,48.450447
117.800003, 31.780306,13.389988,159.369980,48.831009
117.800003, -24.415737,-15.182033,138.771576,49.109016
64.900002, 17.220440,11.692951,75.511971,48.696220
64.900002, 19.374969,11.153514,81.070953,49.146210
64.900002, 25.287531,10.159511,96.045212,49.723846
91.199997, 19.473806,14.203031,103.753601,48.240181
91.199997, 22.644947,13.055861,110.898804,48.622330
91.199997, 29.576122,11.755163,129.969452,49.092949
91.199997, -19.794041,-14.040781,104.186127,49.380775
171.300003, -35.066013,-16.495264,216.385300,48.086151
171.300003, 33.696125,16.847378,212.257233,48.355133
171.300003, -35.887691,-16.193584,219.088654,48.647026
171.300003, 32.578796,17.146282,208.943161,48.903809
171.300003, -38.448818,-15.729179,227.303223,49.222481
171.300003, 30.382679,17.849073,203.236450,49.447823
198.000000, -36.974392,-17.765942,246.302567,48.019699
198.000000, 37.384163,17.758862,247.737686,48.279655
198.000000, -36.694077,-17.775837,245.601425,48.533463
198.000000, 37.698223,17.534616,248.790359,48.796791
198.000000, -36.265488,-17.980408,244.237350,49.046135
198.000000, 38.434181,17.383099,251.169510,49.316406
117.900002, -28.619535,-13.942905,150.104935,48.087837
117.900002, 28.698122,13.979479,150.544678,48.425652
117.900002, -28.404272,-14.017936,149.719574,48.760193
117.900002, 28.958515,13.973083,151.264694,49.101578
144.500000, -35.724510,-14.509519,194.699249,48.259819
144.500000, 27.216618,16.695559,170.239273,48.501328
144.500000, 35.343433,14.538320,193.509460,48.857986
144.500000, -27.460106,-16.600348,170.753952,49.104652
144.500000, -35.995121,-14.548286,195.525116,49.467659
144.500000, 27.065414,16.734921,169.959915,49.705696
65.000000, -23.586664,-10.352363,91.823395,48.561035
65.000000, 17.542473,11.647440,76.640106,48.954689
65.000000, 20.101812,11.022194,82.988678,49.413704
198.100006, -40.278698,-16.920296,257.364807,48.066315
198.100006, 33.772797,18.744900,237.232803,48.286102
198.100006, -44.953716,-16.072466,273.560486,48.621834
198.100006, 32.567696,19.416670,237.735870,48.798874
198.100006, -43.791267,-16.495270,269.387085,49.125778
198.100006, 32.531517,19.317938,236.208801,49.312439
198.100006, -46.961449,-16.113897,280.658081,49.673759
171.399994, -43.679707,-15.105134,244.907806,48.080399
171.399994, 29.927387,18.432957,207.423355,48.255058
171.399994, -40.076614,-15.482792,232.739365,48.598328
171.399994, 29.753073,18.138939,202.635727,48.805817
171.399994, 41.225525,15.203947,236.566727,49.163269
171.399994, -29.613661,-18.328472,203.347260,49.359055
171.399994, -42.646526,-14.985707,241.413055,49.733963
91.300003, 22.823374,13.015962,111.473579,48.218460
91.300003, 30.549168,11.568295,132.810501,48.709709
91.300003, -22.646454,-13.075680,110.978836,49.357864
